InvoiceNo,InvoiceDate,CustomerID,ProductID,Category,UnitPrice,Quantity,Status,Country,TotalPrice
INV-000271,2023-04-06,CUST-00213,PROD-0095,Electronics,12960000.0,1,Completed,Indonesia,12960000.0
INV-000272,2023-05-14,CUST-00965,PROD-0034,Clothing,124000.0,1,Completed,Indonesia,124000.0
INV-000273,2023-03-04,CUST-04024,PROD-0026,Electronics,12900000.0,1,Completed,Singapore,12900000.0
INV-000274,2023-12-16,CUST-03647,PROD-0012,Clothing,364000.0,2,Completed,Indonesia,728000.0
INV-000275,2023-10-05,CUST-00532,PROD-0071,Clothing,293000.0,1,Completed,Vietnam,293000.0
INV-000276,2023-09-18,CUST-01427,PROD-0047,Sports,590000.0,1,Completed,Indonesia,590000.0
INV-000277,2023-01-14,CUST-01940,PROD-0064,Electronics,14330000.0,1,Completed,Indonesia,14330000.0
INV-000278,2023-11-10,CUST-04520,PROD-0017,Home & Garden,1250000.0,1,Completed,Indonesia,1250000.0
INV-000279,2023-07-30,CUST-03922,PROD-0068,Home & Garden,1700000.0,4,Completed,Indonesia,6800000.0
INV-000280,2023-11-25,CUST-01027,PROD-0041,Clothing,461000.0,1,Completed,Singapore,461000.0
INV-000281,2023-10-10,CUST-02823,PROD-0017,Home & Garden,1250000.0,5,Completed,Indonesia,6250000.0
INV-000282,2023-01-29,CUST-03545,PROD-0065,Home & Garden,1950000.0,1,Completed,Singapore,1950000.0
INV-000283,2023-06-15,CUST-01349,PROD-0021,Home & Garden,1680000.0,1,Completed,Vietnam,1680000.0
INV-000284,2023-05-09,CUST-02327,PROD-0011,Electronics,11500000.0,3,Completed,Singapore,34500000.0
INV-000285,2023-06-05,CUST-01026,PROD-0081,Clothing,347000.0,1,Completed,Indonesia,347000.0
INV-000286,2023-03-20,CUST-04849,PROD-0075,Home & Garden,1770000.0,2,Completed,Malaysia,3540000.0
INV-000287,2023-01-22,CUST-02766,PROD-0073,Sports,390000.0,5,Completed,Vietnam,1950000.0
INV-000288,2023-11-30,CUST-04725,PROD-0034,Clothing,124000.0,1,Completed,Indonesia,124000.0
INV-000289,2023-10-07,CUST-04080,PROD-0081,Clothing,347000.0,1,Completed,Indonesia,347000.0
INV-000290,2023-07-27,CUST-02007,PROD-0088,Home & Garden,930000.0,2,Completed,Indonesia,1860000.0
INV-000291,2023-08-01,CUST-01295,PROD-0057,Beauty,173000.0,1,Completed,Singapore,173000.0
INV-000292,2023-06-13,CUST-01177,PROD-0041,Clothing,461000.0,1,Completed,Malaysia,461000.0
INV-000293,2023-07-09,CUST-01072,PROD-0098,Unknown,293000.0,1,Completed,Indonesia,293000.0
INV-000294,2023-05-17,CUST-03822,PROD-0016,Beauty,56000.0,1,Completed,Indonesia,56000.0
INV-000295,2023-11-12,CUST-02378,PROD-0050,Clothing,499000.0,2,Completed,Malaysia,998000.0
INV-000296,2023-06-10,CUST-02683,PROD-0074,Electronics,2120000.0,1,Completed,Indonesia,2120000.0
INV-000297,2023-06-07,CUST-03825,PROD-0064,Electronics,14330000.0,1,Completed,Indonesia,14330000.0
INV-000298,2023-05-04,CUST-04141,PROD-0059,Electronics,10360000.0,1,Completed,Indonesia,10360000.0
INV-000299,2023-11-02,CUST-02305,PROD-0064,Electronics,14330000.0,1,Completed,Thailand,14330000.0
INV-000300,2023-01-05,CUST-02341,PROD-0069,Sports,650000.0,1,Completed,Malaysia,650000.0
INV-000301,2023-07-26,CUST-02997,PROD-0098,Clothing,293000.0,2,Completed,Indonesia,586000.0
INV-000302,2023-07-05,CUST-04603,PROD-0025,Clothing,398000.0,1,Completed,Thailand,398000.0
INV-000303,2023-10-09,CUST-03690,PROD-0098,Clothing,293000.0,2,Completed,Indonesia,586000.0
INV-000304,2023-07-21,CUST-01055,PROD-0013,Home & Garden,630000.0,3,Completed,Vietnam,1890000.0
INV-000305,2023-03-15,CUST-02996,PROD-0097,Home & Garden,1370000.0,1,Completed,Singapore,1370000.0
INV-000306,2023-01-20,CUST-00330,PROD-0006,Electronics,3670000.0,1,Completed,Indonesia,3670000.0
INV-000307,2023-03-18,CUST-04255,PROD-0059,Electronics,10360000.0,1,Completed,Indonesia,10360000.0
INV-000308,2023-07-21,CUST-02610,PROD-0021,Home & Garden,1680000.0,1,Completed,Indonesia,1680000.0
INV-000309,2023-09-17,CUST-04864,PROD-0044,Beauty,137000.0,3,Completed,Indonesia,411000.0
INV-000310,2023-01-09,CUST-02456,PROD-0061,Sports,780000.0,3,Completed,Indonesia,2340000.0
INV-000311,2023-12-19,CUST-04782,PROD-0040,Beauty,102000.0,1,Completed,Indonesia,102000.0
INV-000312,2023-04-27,CUST-04739,PROD-0074,Electronics,2120000.0,1,Completed,Indonesia,2120000.0
INV-000313,2023-11-14,CUST-04295,PROD-0081,Clothing,347000.0,3,Completed,Indonesia,1041000.0
INV-000315,2023-07-31,CUST-03431,PROD-0020,Beauty,51000.0,1,Completed,Indonesia,51000.0
INV-000316,2023-03-12,CUST-00511,PROD-0091,Home & Garden,140000.0,1,Completed,Indonesia,140000.0
INV-000317,2023-06-10,CUST-04305,PROD-0049,Sports,460000.0,1,Completed,Singapore,460000.0
INV-000318,2023-07-01,CUST-02805,PROD-0070,Clothing,218000.0,4,Completed,Indonesia,872000.0
INV-000319,2023-04-09,CUST-04998,PROD-0062,Home & Garden,310000.0,1,Completed,Indonesia,310000.0
INV-000320,2023-05-28,CUST-01843,PROD-0039,Electronics,12170000.0,1,Completed,Indonesia,12170000.0
INV-000321,2023-06-28,CUST-02598,PROD-0062,Home & Garden,310000.0,1,Completed,Indonesia,310000.0
INV-000322,2023-10-21,CUST-02358,PROD-0016,Beauty,56000.0,1,Completed,Indonesia,56000.0
INV-000323,2023-03-16,CUST-02828,PROD-0099,Sports,620000.0,1,Completed,Indonesia,620000.0
INV-000324,2023-12-02,CUST-02838,PROD-0057,Beauty,173000.0,5,Completed,Indonesia,865000.0
INV-000325,2023-10-15,CUST-04413,PROD-0035,Beauty,103000.0,1,Completed,Indonesia,103000.0
INV-000326,2023-01-26,CUST-01961,PROD-0032,Electronics,9330000.0,1,Completed,Indonesia,9330000.0
INV-000327,2023-07-31,CUST-00431,PROD-0013,Home & Garden,630000.0,1,Completed,Indonesia,630000.0
INV-000328,2023-03-22,CUST-00043,PROD-0071,Clothing,293000.0,1,Completed,Indonesia,293000.0
INV-000329,2023-04-13,CUST-03912,PROD-0084,Beauty,290000.0,1,Completed,Indonesia,290000.0
INV-000330,2023-02-15,CUST-00485,PROD-0099,Sports,620000.0,1,Completed,Indonesia,620000.0
INV-000331,2023-04-01,CUST-01435,PROD-0054,Clothing,406000.0,1,Completed,Indonesia,406000.0
INV-000333,2023-06-21,CUST-04938,PROD-0014,Clothing,481000.0,1,Completed,Indonesia,481000.0
INV-000334,2023-03-10,CUST-04296,PROD-0064,Electronics,14330000.0,1,Completed,Indonesia,14330000.0
INV-000335,2023-03-25,CUST-00923,PROD-0043,Home & Garden,500000.0,4,Completed,Singapore,2000000.0
INV-000336,2023-06-22,CUST-00116,PROD-0095,Electronics,12960000.0,4,Completed,Singapore,51840000.0
INV-000337,2023-11-24,CUST-01438,PROD-0079,Beauty,250000.0,1,Completed,Malaysia,250000.0
INV-000338,2023-07-25,CUST-02687,PROD-0012,Clothing,364000.0,1,Completed,Indonesia,364000.0
INV-000340,2023-06-04,CUST-02188,PROD-0043,Home & Garden,500000.0,1,Completed,Malaysia,500000.0
INV-000341,2023-05-01,CUST-02946,PROD-0089,Sports,510000.0,2,Completed,Indonesia,1020000.0
INV-000342,2023-12-18,CUST-01309,PROD-0052,Electronics,11460000.0,4,Completed,Indonesia,45840000.0
INV-000343,2023-06-01,CUST-00962,PROD-0082,Sports,250000.0,1,Completed,Indonesia,250000.0
INV-000344,2023-08-21,CUST-03918,PROD-0020,Beauty,51000.0,1,Completed,Indonesia,51000.0
INV-000345,2023-10-03,CUST-04500,PROD-0061,Sports,780000.0,4,Completed,Indonesia,3120000.0
INV-000346,2023-09-27,CUST-04881,PROD-0011,Electronics,11500000.0,1,Completed,Indonesia,11500000.0
INV-000347,2023-02-01,CUST-04622,PROD-0015,Home & Garden,290000.0,1,Completed,Malaysia,290000.0
INV-000348,2023-03-18,CUST-04692,PROD-0069,Unknown,650000.0,1,Completed,Indonesia,650000.0
INV-000349,2023-04-16,CUST-00953,PROD-0088,Home & Garden,930000.0,1,Completed,Indonesia,930000.0
INV-000350,2023-08-21,CUST-03650,PROD-0008,Sports,280000.0,1,Completed,Vietnam,280000.0
INV-000351,2023-08-25,CUST-00473,PROD-0072,Sports,930000.0,2,Completed,Indonesia,1860000.0
INV-000352,2023-01-02,CUST-03244,PROD-0033,Clothing,290000.0,5,Completed,Indonesia,1450000.0
INV-000353,2023-12-25,CUST-03471,PROD-0045,Beauty,69000.0,1,Completed,Indonesia,69000.0
INV-000354,2023-05-27,CUST-03868,PROD-0005,Beauty,39000.0,1,Completed,Indonesia,39000.0
INV-000355,2023-08-18,CUST-03068,PROD-0049,Sports,460000.0,1,Completed,Vietnam,460000.0
INV-000356,2023-12-05,CUST-00658,PROD-0088,Home & Garden,930000.0,1,Completed,Indonesia,930000.0
INV-000357,2023-10-03,CUST-00972,PROD-0023,Home & Garden,1200000.0,1,Completed,Thailand,1200000.0
INV-000358,2023-01-12,CUST-00029,PROD-0097,Home & Garden,1370000.0,5,Completed,Indonesia,6850000.0
INV-000359,2023-07-14,CUST-03475,PROD-0069,Sports,650000.0,3,Completed,Singapore,1950000.0
INV-000360,2023-04-07,CUST-01271,PROD-0036,Sports,300000.0,1,Completed,Indonesia,300000.0
INV-000361,2023-08-03,CUST-00264,PROD-0085,Sports,780000.0,1,Completed,Indonesia,780000.0
INV-000362,2023-02-04,CUST-01972,PROD-0027,Electronics,6010000.0,1,Completed,Singapore,6010000.0
INV-000363,2023-01-23,CUST-00399,PROD-0032,Electronics,9330000.0,1,Completed,Malaysia,9330000.0
INV-000364,2023-09-15,CUST-00463,PROD-0018,Electronics,11080000.0,1,Completed,Malaysia,11080000.0
INV-000365,2023-11-03,CUST-02613,PROD-0074,Electronics,2120000.0,1,Completed,Indonesia,2120000.0
INV-000366,2023-12-05,CUST-02473,PROD-0019,Sports,210000.0,5,Completed,Thailand,1050000.0
INV-000367,2023-10-30,CUST-00500,PROD-0072,Sports,930000.0,1,Completed,Vietnam,930000.0
INV-000368,2023-01-25,CUST-04554,PROD-0064,Unknown,14330000.0,1,Completed,Singapore,14330000.0
INV-000369,2023-12-23,CUST-04297,PROD-0041,Clothing,461000.0,2,Completed,Indonesia,922000.0
INV-000370,2023-10-03,CUST-01507,PROD-0097,Home & Garden,1370000.0,1,Completed,Indonesia,1370000.0
INV-000371,2023-01-30,CUST-01183,PROD-0060,Electronics,10380000.0,1,Completed,Indonesia,10380000.0
INV-000372,2023-07-18,CUST-04342,PROD-0018,Electronics,11080000.0,1,Completed,Indonesia,11080000.0
INV-000373,2023-02-17,CUST-03685,PROD-0048,Sports,490000.0,1,Completed,Indonesia,490000.0
INV-000374,2023-12-11,CUST-02200,PROD-0049,Sports,460000.0,2,Completed,Indonesia,920000.0
INV-000375,2023-10-28,CUST-01542,PROD-0098,Clothing,293000.0,1,Completed,Indonesia,293000.0
INV-000377,2023-09-03,CUST-00962,PROD-0096,Electronics,7960000.0,1,Completed,Indonesia,7960000.0
INV-000378,2023-10-10,CUST-03250,PROD-0031,Home & Garden,1430000.0,1,Completed,Indonesia,1430000.0
INV-000379,2023-07-03,CUST-04372,PROD-0084,Beauty,290000.0,2,Completed,Indonesia,580000.0
INV-000380,2023-08-29,CUST-03818,PROD-0013,Home & Garden,630000.0,1,Completed,Singapore,630000.0
INV-000382,2023-10-11,CUST-00133,PROD-0034,Clothing,124000.0,1,Completed,Indonesia,124000.0
INV-000383,2023-04-11,CUST-02419,PROD-0020,Beauty,51000.0,1,Completed,Indonesia,51000.0
INV-000384,2023-12-02,CUST-04091,PROD-0071,Clothing,293000.0,1,Completed,Malaysia,293000.0
INV-000385,2023-03-28,CUST-04019,PROD-0059,Electronics,10360000.0,1,Completed,Indonesia,10360000.0
INV-000386,2023-04-05,CUST-04478,PROD-0063,Beauty,73000.0,1,Completed,Indonesia,73000.0
INV-000387,2023-02-08,CUST-04293,PROD-0005,Beauty,39000.0,1,Completed,Indonesia,39000.0
INV-000388,2023-11-19,CUST-03379,PROD-0018,Electronics,11080000.0,4,Completed,Indonesia,44320000.0
INV-000389,2023-08-22,CUST-01792,PROD-0065,Home & Garden,1950000.0,1,Completed,Malaysia,1950000.0
INV-000390,2023-01-04,CUST-03997,PROD-0003,Clothing,381000.0,3,Completed,Indonesia,1143000.0
INV-000391,2023-05-21,CUST-04337,PROD-0093,Clothing,53000.0,1,Completed,Indonesia,53000.0
INV-000392,2023-02-24,CUST-03528,PROD-0023,Home & Garden,1200000.0,1,Completed,Malaysia,1200000.0
INV-000393,2023-09-27,CUST-01573,PROD-0080,Sports,790000.0,3,Completed,Malaysia,2370000.0
INV-000394,2023-07-27,CUST-00648,PROD-0048,Sports,490000.0,1,Completed,Indonesia,490000.0
INV-000395,2023-02-11,CUST-02458,PROD-0088,Home & Garden,930000.0,2,Completed,Indonesia,1860000.0
INV-000396,2023-07-14,CUST-00766,PROD-0052,Electronics,11460000.0,1,Completed,Indonesia,11460000.0
INV-000397,2023-09-13,CUST-01404,PROD-0011,Electronics,11500000.0,1,Completed,Malaysia,11500000.0
INV-000398,2023-09-28,CUST-04636,PROD-0013,Home & Garden,630000.0,1,Completed,Vietnam,630000.0
INV-000399,2023-01-24,CUST-03896,PROD-0035,Beauty,103000.0,1,Completed,Singapore,103000.0
INV-000401,2023-10-28,CUST-00129,PROD-0027,Electronics,6010000.0,1,Completed,Indonesia,6010000.0
INV-000402,2023-03-25,CUST-00631,PROD-0039,Electronics,12170000.0,4,Completed,Malaysia,48680000.0
INV-000403,2023-07-16,CUST-04429,PROD-0043,Home & Garden,500000.0,4,Completed,Indonesia,2000000.0
INV-000404,2023-06-27,CUST-04103,PROD-0096,Electronics,7960000.0,1,Completed,Indonesia,7960000.0
INV-000405,2023-11-11,CUST-02791,PROD-0078,Electronics,1740000.0,1,Completed,Malaysia,1740000.0
INV-000406,2023-05-20,CUST-00243,PROD-0082,Sports,250000.0,3,Completed,Thailand,750000.0
INV-000407,2023-07-12,CUST-02915,PROD-0071,Clothing,293000.0,4,Completed,Indonesia,1172000.0
INV-000408,2023-11-13,CUST-00703,PROD-0099,Sports,620000.0,1,Completed,Indonesia,620000.0
INV-000409,2023-03-20,CUST-00673,PROD-0035,Beauty,103000.0,1,Completed,Indonesia,103000.0
INV-000411,2023-05-19,CUST-03644,PROD-0047,Sports,590000.0,1,Completed,Indonesia,590000.0
INV-000412,2023-10-12,CUST-03677,PROD-0072,Sports,930000.0,1,Completed,Indonesia,930000.0
INV-000413,2023-02-17,CUST-02900,PROD-0071,Clothing,293000.0,2,Completed,Indonesia,586000.0
INV-000414,2023-07-31,CUST-00102,PROD-0038,Electronics,3820000.0,1,Completed,Indonesia,3820000.0
INV-000415,2023-09-24,CUST-01989,PROD-0074,Electronics,2120000.0,1,Completed,Indonesia,2120000.0
INV-000416,2023-05-18,CUST-02203,PROD-0039,Electronics,12170000.0,1,Completed,Indonesia,12170000.0
INV-000417,2023-06-03,CUST-02261,PROD-0054,Clothing,406000.0,1,Completed,Malaysia,406000.0
INV-000418,2023-11-17,CUST-02021,PROD-0093,Clothing,53000.0,1,Completed,Vietnam,53000.0
INV-000420,2023-06-21,CUST-02700,PROD-0057,Beauty,173000.0,1,Completed,Malaysia,173000.0
INV-000421,2023-06-14,CUST-01116,PROD-0039,Electronics,12170000.0,1,Completed,Indonesia,12170000.0
INV-000422,2023-07-23,CUST-02574,PROD-0023,Home & Garden,1200000.0,1,Completed,Indonesia,1200000.0
INV-000423,2023-06-16,CUST-04718,PROD-0032,Electronics,9330000.0,5,Completed,Vietnam,46650000.0
INV-000424,2023-10-16,CUST-02991,PROD-0015,Home & Garden,290000.0,1,Completed,Indonesia,290000.0
INV-000425,2023-08-25,CUST-04507,PROD-0004,Sports,180000.0,1,Completed,Malaysia,180000.0
INV-000426,2023-12-11,CUST-00567,PROD-0053,Electronics,2720000.0,1,Completed,Indonesia,2720000.0
INV-000427,2023-03-20,CUST-02070,PROD-0085,Sports,780000.0,5,Completed,Indonesia,3900000.0
INV-000428,2023-09-03,CUST-03679,PROD-0077,Clothing,445000.0,1,Completed,Singapore,445000.0
INV-000429,2023-07-04,CUST-04454,PROD-0005,Beauty,39000.0,1,Completed,Singapore,39000.0
INV-000430,2023-05-08,CUST-00697,PROD-0014,Clothing,481000.0,2,Completed,Indonesia,962000.0
INV-000431,2023-12-13,CUST-04614,PROD-0083,Sports,890000.0,1,Completed,Indonesia,890000.0
INV-000432,2023-01-06,CUST-03527,PROD-0014,Clothing,481000.0,1,Completed,Vietnam,481000.0
INV-000433,2023-12-19,CUST-04572,PROD-0075,Home & Garden,1770000.0,1,Completed,Indonesia,1770000.0
INV-000434,2023-12-14,CUST-03794,PROD-0099,Sports,620000.0,1,Completed,Malaysia,620000.0
INV-000435,2023-02-23,CUST-00202,PROD-0062,Home & Garden,310000.0,1,Completed,Indonesia,310000.0
INV-000436,2023-03-14,CUST-00951,PROD-0094,Electronics,3820000.0,2,Completed,Indonesia,7640000.0
INV-000437,2023-06-28,CUST-04269,PROD-0062,Home & Garden,310000.0,1,Completed,Singapore,310000.0
INV-000439,2023-02-25,CUST-02811,PROD-0083,Sports,890000.0,1,Completed,Indonesia,890000.0
INV-000440,2023-10-10,CUST-04228,PROD-0023,Home & Garden,1200000.0,2,Completed,Indonesia,2400000.0
INV-000441,2023-11-19,CUST-01900,PROD-0052,Electronics,11460000.0,1,Completed,Malaysia,11460000.0
INV-000442,2023-11-11,CUST-03241,PROD-0004,Sports,180000.0,1,Completed,Indonesia,180000.0
INV-000443,2023-12-27,CUST-03186,PROD-0001,Electronics,860000.0,1,Completed,Indonesia,860000.0
INV-000444,2023-10-02,CUST-04730,PROD-0014,Clothing,481000.0,4,Completed,Indonesia,1924000.0
INV-000445,2023-12-10,CUST-00934,PROD-0034,Clothing,124000.0,1,Completed,Indonesia,124000.0
INV-000446,2023-11-09,CUST-04891,PROD-0050,Clothing,499000.0,1,Completed,Indonesia,499000.0
INV-000447,2023-03-30,CUST-03751,PROD-0080,Sports,790000.0,1,Completed,Singapore,790000.0
INV-000448,2023-12-11,CUST-04835,PROD-0011,Electronics,11500000.0,1,Completed,Indonesia,11500000.0
INV-000449,2023-07-11,CUST-00959,PROD-0024,Electronics,1160000.0,1,Completed,Indonesia,1160000.0
INV-000450,2023-10-22,CUST-04886,PROD-0018,Electronics,11080000.0,1,Completed,Singapore,11080000.0
INV-000451,2023-03-27,CUST-01420,PROD-0072,Sports,930000.0,1,Completed,Thailand,930000.0
INV-000452,2023-01-28,CUST-03695,PROD-0080,Sports,790000.0,1,Completed,Indonesia,790000.0
INV-000453,2023-07-16,CUST-01119,PROD-0025,Clothing,398000.0,1,Completed,Indonesia,398000.0
INV-000454,2023-09-09,CUST-03352,PROD-0088,Home & Garden,930000.0,1,Completed,Indonesia,930000.0
INV-000456,2023-04-26,CUST-00268,PROD-0036,Sports,300000.0,1,Completed,Malaysia,300000.0
INV-000457,2023-09-11,CUST-04634,PROD-0096,Electronics,7960000.0,1,Completed,Singapore,7960000.0
INV-000458,2023-10-06,CUST-02195,PROD-0100,Clothing,403000.0,1,Completed,Indonesia,403000.0
INV-000459,2023-04-22,CUST-03616,PROD-0070,Clothing,218000.0,5,Completed,Indonesia,1090000.0
INV-000460,2023-08-19,CUST-02439,PROD-0005,Beauty,39000.0,4,Completed,Indonesia,156000.0
INV-000461,2023-05-02,CUST-03597,PROD-0016,Beauty,56000.0,2,Completed,Indonesia,112000.0
INV-000462,2023-08-08,CUST-05000,PROD-0081,Clothing,347000.0,1,Completed,Indonesia,347000.0
INV-000463,2023-10-19,CUST-01696,PROD-0008,Sports,280000.0,1,Completed,Indonesia,280000.0
INV-000464,2023-12-27,CUST-01380,PROD-0042,Sports,890000.0,1,Completed,Indonesia,890000.0
INV-000465,2023-07-30,CUST-00781,PROD-0018,Electronics,11080000.0,1,Completed,Indonesia,11080000.0
INV-000466,2023-03-16,CUST-01088,PROD-0032,Electronics,9330000.0,1,Completed,Indonesia,9330000.0
INV-000467,2023-10-23,CUST-04010,PROD-0019,Sports,210000.0,2,Completed,Indonesia,420000.0
INV-000468,2023-11-21,CUST-03703,PROD-0010,Beauty,189000.0,3,Completed,Indonesia,567000.0
INV-000469,2023-05-23,CUST-04224,PROD-0096,Electronics,7960000.0,2,Completed,Singapore,15920000.0
INV-000471,2023-12-07,CUST-03756,PROD-0082,Sports,250000.0,1,Completed,Indonesia,250000.0
INV-000472,2023-08-08,CUST-03259,PROD-0028,Beauty,202000.0,1,Completed,Indonesia,202000.0
INV-000473,2023-10-08,CUST-02324,PROD-0044,Beauty,137000.0,1,Completed,Indonesia,137000.0
INV-000476,2023-03-09,CUST-01658,PROD-0089,Sports,510000.0,1,Completed,Indonesia,510000.0
INV-000477,2023-07-04,CUST-00765,PROD-0084,Beauty,290000.0,1,Completed,Indonesia,290000.0
INV-000478,2023-11-17,CUST-00425,PROD-0051,Clothing,279000.0,1,Completed,Indonesia,279000.0
INV-000480,2023-10-31,CUST-00639,PROD-0017,Home & Garden,1250000.0,1,Completed,Indonesia,1250000.0
INV-000481,2023-06-25,CUST-00067,PROD-0090,Clothing,151000.0,2,Completed,Indonesia,302000.0
INV-000482,2023-02-06,CUST-01083,PROD-0062,Home & Garden,310000.0,1,Completed,Indonesia,310000.0
INV-000483,2023-07-08,CUST-00846,PROD-0041,Clothing,461000.0,1,Completed,Indonesia,461000.0
INV-000484,2023-09-29,CUST-01171,PROD-0009,Sports,480000.0,2,Completed,Indonesia,960000.0
INV-000485,2023-04-20,CUST-03606,PROD-0045,Beauty,69000.0,1,Completed,Indonesia,69000.0
INV-000486,2023-02-14,CUST-03625,PROD-0028,Beauty,202000.0,5,Completed,Indonesia,1010000.0
INV-000487,2023-07-16,CUST-04830,PROD-0094,Electronics,3820000.0,1,Completed,Indonesia,3820000.0
INV-000488,2023-11-27,CUST-02030,PROD-0036,Sports,300000.0,1,Completed,Indonesia,300000.0
INV-000490,2023-11-07,CUST-01684,PROD-0067,Electronics,13120000.0,3,Completed,Singapore,39360000.0
INV-000491,2023-09-11,CUST-00448,PROD-0031,Home & Garden,1430000.0,1,Completed,Malaysia,1430000.0
INV-000492,2023-01-07,CUST-00582,PROD-0068,Home & Garden,1700000.0,2,Completed,Vietnam,3400000.0
INV-000493,2023-08-04,CUST-03169,PROD-0073,Sports,390000.0,1,Completed,Malaysia,390000.0
INV-000494,2023-10-28,CUST-00598,PROD-0003,Clothing,381000.0,1,Completed,Indonesia,381000.0
INV-000495,2023-09-17,CUST-00496,PROD-0051,Clothing,279000.0,1,Completed,Indonesia,279000.0
INV-000496,2023-07-25,CUST-03470,PROD-0090,Clothing,151000.0,1,Completed,Indonesia,151000.0
INV-000497,2023-06-08,CUST-02274,PROD-0011,Electronics,11500000.0,1,Completed,Indonesia,11500000.0
INV-000498,2023-07-20,CUST-04395,PROD-0042,Sports,890000.0,3,Completed,Thailand,2670000.0
INV-000499,2023-08-12,CUST-02541,PROD-0090,Clothing,151000.0,1,Completed,Indonesia,151000.0
INV-000500,2023-08-11,CUST-02003,PROD-0012,Clothing,364000.0,1,Completed,Thailand,364000.0
INV-000501,2023-12-03,CUST-02534,PROD-0086,Clothing,371000.0,1,Completed,Indonesia,371000.0
INV-000502,2023-09-12,CUST-00093,PROD-0021,Home & Garden,1680000.0,1,Completed,Malaysia,1680000.0
INV-000503,2023-03-06,CUST-01368,PROD-0048,Sports,490000.0,1,Completed,Thailand,490000.0
INV-000504,2023-08-08,CUST-00241,PROD-0043,Home & Garden,500000.0,1,Completed,Thailand,500000.0
INV-000505,2023-08-22,CUST-00632,PROD-0064,Electronics,14330000.0,1,Completed,Singapore,14330000.0
INV-000506,2023-03-22,CUST-01368,PROD-0048,Sports,490000.0,1,Completed,Thailand,490000.0
INV-000508,2023-08-30,CUST-02004,PROD-0006,Electronics,3670000.0,1,Completed,Indonesia,3670000.0
INV-000509,2023-12-02,CUST-00290,PROD-0071,Clothing,293000.0,1,Completed,Indonesia,293000.0
INV-000510,2023-02-09,CUST-02621,PROD-0035,Beauty,103000.0,1,Completed,Malaysia,103000.0
INV-000511,2023-09-22,CUST-01470,PROD-0029,Home & Garden,410000.0,1,Completed,Malaysia,410000.0
INV-000512,2023-06-09,CUST-03811,PROD-0037,Home & Garden,1700000.0,3,Completed,Indonesia,5100000.0
INV-000513,2023-05-30,CUST-03023,PROD-0026,Electronics,12900000.0,3,Completed,Indonesia,38700000.0
INV-000514,2023-10-30,CUST-03801,PROD-0048,Sports,490000.0,2,Completed,Indonesia,980000.0
